"AD_PERFORMANCE_REPORT (Jun 1, 2022-Jun 20, 2022)"
Ad,Headline 1,Headline 2,Expanded Text Ad Headline 3,Display URL,Description,Description line 1,Description line 2,Ad type,Ad ID,Impressions,Clicks,Cost,Conversions,Responsive Search Ad headlines,Responsive Search Ad descriptions,Responsive Search Ad path 1,Responsive Search Ad path 2,Expanded Text Ad Description 2,Expanded Dynamic Search Ad Description 2,Final URL,Path 1,Path 2,Long headline,Headlines (multi asset responsive display),Long headline (multi asset responsive display),Descriptions (multi asset responsive display),CTR,Day
,Customizable Kraft Mailers,Lightweight & Affordable,CoPack Inc.,,CoPack Inc. Offers The Total Packaging Solution.,,,Expanded text ad,545476980143,3,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Kraft Paper Mailers Now!, --,"[""https://copackinc.com/product/kraft-paper-mailers/""]",custom kraft,paper mailers, --, --, --, --,0.00%,2022-06-05
, --, --, --,, --,,,Responsive search ad,545337300195,48,6,5970000,6.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Shipping Boxes"",""assetId"":17083657025,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable & Strong"",""assetId"":17083657115,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Easy To Lable"",""assetId"":17083657058,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customizable For Your Brand"",""assetId"":17083309696,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Eco-Friendly Alternatives"",""assetId"":17083657028,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Made From Durable Materials"",""assetId"":17083657124,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Custom Mailer Boxes"",""assetId"":17083657055,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""No.1 Shipping Box Supplier"",""assetId"":17083656992,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Your Brand Will Stand Out Amongst A Sea Of Brown Boxes."",""assetId"":17083657154,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""These Custom Shipping Boxes Are Durable And Strong Shipping Corrugated Boxes."",""assetId"":17083657142,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""View Our Range And Request A Quote For Our Top-Quality Custom Mailer Boxes Now!"",""assetId"":17083657007,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",custom,shipping boxes, --, --,"[""https://copackinc.com/product/shipping-boxes/""]", --, --, --, --, --, --,12.50%,2022-06-06
, --, --, --,, --,,,Responsive search ad,545411688685,33,2,2150000,2.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customizable Poly Bags"",""assetId"":17083656974,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Poly Bag Supplier"",""assetId"":17083657121,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Quality Poly Shipping Bags"",""assetId"":17083657040,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Branded Poly Bags"",""assetId"":17083657145,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tear-Resistant"",""assetId"":17083656977,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Customizable"",""assetId"":17083309705,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Easy To Carry"",""assetId"":17083309897,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Weather & Water-Resistant"",""assetId"":17083657127,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Customize Your Poly Shipping Bags With Your Own Company's Logo Or Design."",""assetId"":17083657064,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Our Polythene Bags Are Strong, Flexible & Lightweight Which Makes It Perfect For Shipping."",""assetId"":17083657067,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""View Our Range And Request A Quote For Our Top-Quality Poly Bags Now!"",""assetId"":17083657043,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",custom,poly bags, --, --,"[""https://copackinc.com/product/poly-bags/""]", --, --, --, --, --, --,6.06%,2022-06-08
,100% Compostable Mailers,Customize With Your Brand,CoPack Inc.,,"Our Compostable Mailers Are Waterproof, Lightweight & As Strong As Poly Mailers.",,,Expanded text ad,545476201172,5,1,1020000,1.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Compostable Mailing Bags Now!, --,"[""https://copackinc.com/product/compostable-mailers/""]",compostable,mailers, --, --, --, --,20.00%,2022-06-08
,#1 Custom Mailer Boxes,Customizable For Your Brand,CoPack Inc.,,These Custom Shipping Boxes Are Durable And Strong Shipping Corrugated Boxes.,,,Expanded text ad,545484240464,7,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Custom Mailer Boxes Now!, --,"[""https://copackinc.com/product/shipping-boxes/""]",custom,shipping boxes, --, --, --, --,0.00%,2022-06-09
, --, --, --,, --,,,Responsive search ad,545411698789,14,0,0,0.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Compostable Mailers"",""assetId"":17083656950,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customize With Your Logo/Brand"",""assetId"":17083657061,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Compostable Mailing Bags"",""assetId"":17083656995,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great Alternative To Plastic"",""assetId"":17083657130,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Compostable & Biodegradable"",""assetId"":17083657034,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Compostable Mailers"",""assetId"":17083657013,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Strong As Poly Mailers"",""assetId"":17083657088,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Lightweight & Waterproof"",""assetId"":17083656947,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Compostable Mailers"",""assetId"":17083657148,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""PLA, PBAT & Corn Starch"",""assetId"":17083656962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Our 100% Compostable Mailers Are A Great Alternative To Plastic Mailers."",""assetId"":17083657091,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Our Compostable Mailers Are Waterproof, Lightweight & As Strong As Poly Mailers."",""assetId"":17083657037,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""View Our Range And Request A Quote For Our Top-Quality Compostable Mailing Bags Now!"",""assetId"":17083656968,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",compostable,mailers, --, --,"[""https://copackinc.com/product/compostable-mailers/""]", --, --, --, --, --, --,0.00%,2022-06-09
,Customized Take Out Bags,Affordable & Eco-Friendly,CoPack Inc.,,"No Matter The Size, Design Or Logo, We'll Handle It For You At An Affordable Price",,,Expanded text ad,545324645928,1,0,0,0.00, --, --, --, --,Request A Free Quote For Our Custom Paper Take Out Bags!, --,"[""https://copackinc.com/""]",customizable,take out bags, --, --, --, --,0.00%,2022-06-10
, --, --, --,, --,,,Responsive search ad,545411698789,13,3,3040000,3.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Compostable Mailers"",""assetId"":17083656950,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customize With Your Logo/Brand"",""assetId"":17083657061,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Compostable Mailing Bags"",""assetId"":17083656995,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great Alternative To Plastic"",""assetId"":17083657130,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Compostable & Biodegradable"",""assetId"":17083657034,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Compostable Mailers"",""assetId"":17083657013,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Strong As Poly Mailers"",""assetId"":17083657088,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Lightweight & Waterproof"",""assetId"":17083656947,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Compostable Mailers"",""assetId"":17083657148,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""PLA, PBAT & Corn Starch"",""assetId"":17083656962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Our 100% Compostable Mailers Are A Great Alternative To Plastic Mailers."",""assetId"":17083657091,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Our Compostable Mailers Are Waterproof, Lightweight & As Strong As Poly Mailers."",""assetId"":17083657037,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""View Our Range And Request A Quote For Our Top-Quality Compostable Mailing Bags Now!"",""assetId"":17083656968,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",compostable,mailers, --, --,"[""https://copackinc.com/product/compostable-mailers/""]", --, --, --, --, --, --,23.08%,2022-06-11
, --, --, --,, --,,,Responsive search ad,545337277917,2,0,0,0.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top-Quality Bubble Mailers"",""assetId"":17083657082,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Bubble Mailers"",""assetId"":17083657136,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Bubble Wrap Envelopes"",""assetId"":17083656998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Offering Poly Bubble Mailers"",""assetId"":17083657097,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Water-Resistant"",""assetId"":17083657076,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tear-Resistant"",""assetId"":17083656977,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customizable For Your Brand"",""assetId"":17083309696,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Branded Bubble Mailers"",""assetId"":17083656986,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Customizable"",""assetId"":17083309705,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Super-Secure Closure"",""assetId"":17083657004,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Offering Self-Sealing Bubble Mailers For Safe Shipments."",""assetId"":17083657133,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Provide A Wide Range Of Bubble Mailer Materials, Shapes & Sizes."",""assetId"":17083657010,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""View Our Range And Request A Quote For Our Top-Quality Poly Bubble Mailers Now!"",""assetId"":17083657019,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",custom,bubble mailers, --, --,"[""https://copackinc.com/product/bubble-mailers/""]", --, --, --, --, --, --,0.00%,2022-06-12
,100% Customizable Poly Bags,Weather & Water-Resistant,CoPack Inc.,,"Our Polythene Bags Are Strong, Flexible & Lightweight Which Makes It Perfect For Shipping.",,,Expanded text ad,545339561709,11,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Poly Bags Now!, --,"[""https://copackinc.com/product/poly-bags/""]",customizable,poly bags, --, --, --, --,0.00%,2022-06-08
, --, --, --,, --,,,Responsive search ad,545319832029,9,1,750000,1.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom T-Shirt Bags"",""assetId"":17083309750,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""T-Shirt Plastic Bags"",""assetId"":17083309648,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Custom Printed T-Shirt Bag"",""assetId"":17083309945,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Most Economical Solution"",""assetId"":17083309930,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Lightweight & Durable"",""assetId"":17083309876,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Strong Handles"",""assetId"":17083309798,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Leak Resistant"",""assetId"":17083309678,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Biodegradable Option Available"",""assetId"":17083309714,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Printed T-Shirt bags"",""assetId"":18064718760,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""T-Shirt Bags"",""assetId"":19277695774,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Our Printed T-shirt Bags Are Lightweight, Durable, Leak Resistant & Affordable!"",""assetId"":17083309693,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Free Quote For Our Custom Printed T-Shirt Bags!"",""assetId"":17083309711,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""These Printed T-Shirt Bags Are Customizable And Competitive In Prices"",""assetId"":17083309684,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",custom,t-shirt bags, --, --,"[""https://copackinc.com/product/Printed-T-Shirt-bags/""]", --, --, --, --, --, --,11.11%,2022-06-10
,Quality Printed T-Shirt Bags,Lightweight & Durable,CoPack Inc.,,These Printed T-Shirt Bags Are Customizable And Competitive In Prices.,,,Expanded text ad,545400057808,2,0,0,0.00, --, --, --, --,Request A Free Quote For Our Custom Printed T-Shirt Bags!, --,"[""https://copackinc.com/product/Printed-T-Shirt-bags/""]",custom,t-shirt bags, --, --, --, --,0.00%,2022-06-10
,Custom Shipping Boxes,Made From Durable Materials,CoPack Inc.,,Your Brand Will Stand Out Amongst A Sea Of Brown Boxes.,,,Expanded text ad,545483858636,7,1,920000,1.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Custom Mailer Boxes Now!, --,"[""https://copackinc.com/product/shipping-boxes/""]",custom,shipping boxes, --, --, --, --,14.29%,2022-06-10
, --, --, --,, --,,,Responsive search ad,545394092584,2,0,0,0.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Take Out Box Supplier"",""assetId"":17083309879,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Take Out Containers"",""assetId"":17083309933,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customized Take Out Boxes"",""assetId"":17083309828,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Eco-Friendly Take Out Boxes"",""assetId"":17083309843,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Grease & Leak Resistant"",""assetId"":17083309873,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Customizable"",""assetId"":17083309705,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Different Materials Available"",""assetId"":17083309801,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Eco-Friendly Options Available"",""assetId"":17083309735,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Request A Free Quote For Our Customizable Take Out Boxes Today!"",""assetId"":17083309921,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""At CoPack, We Work With Restaurants Of All Sizes And Needs."",""assetId"":17083309738,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""View Our Range Of High-Quality Customized Take Out Boxes And Request A Quote!"",""assetId"":17083309765,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Also Have Eco-Friendly Take Out Boxes Available."",""assetId"":17083309729,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",branded,take away boxes, --, --,"[""https://copackinc.com/category-food/""]", --, --, --, --, --, --,0.00%,2022-06-11
,Custom Shipping Tape & Lables,Cost-Efficient,CoPack Inc.,,You Can Promote Your Brand With Branded Labels And Tape.,,,Expanded text ad,545476538345,8,0,0,0.00, --, --, --, --,Request A Quote For Our Top-Quality Custom Packaging Tape And Labels Now!, --,"[""https://copackinc.com/product/custom-printed-tapes-and-labels/""]",custom,tape & lables, --, --, --, --,0.00%,2022-06-12
, --, --, --,, --,,,Responsive search ad,545319832029,21,0,0,0.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom T-Shirt Bags"",""assetId"":17083309750,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""T-Shirt Plastic Bags"",""assetId"":17083309648,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Custom Printed T-Shirt Bag"",""assetId"":17083309945,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Most Economical Solution"",""assetId"":17083309930,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Lightweight & Durable"",""assetId"":17083309876,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Strong Handles"",""assetId"":17083309798,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Leak Resistant"",""assetId"":17083309678,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Biodegradable Option Available"",""assetId"":17083309714,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Printed T-Shirt bags"",""assetId"":18064718760,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""T-Shirt Bags"",""assetId"":19277695774,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Our Printed T-shirt Bags Are Lightweight, Durable, Leak Resistant & Affordable!"",""assetId"":17083309693,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Free Quote For Our Custom Printed T-Shirt Bags!"",""assetId"":17083309711,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""These Printed T-Shirt Bags Are Customizable And Competitive In Prices"",""assetId"":17083309684,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",custom,t-shirt bags, --, --,"[""https://copackinc.com/product/Printed-T-Shirt-bags/""]", --, --, --, --, --, --,0.00%,2022-06-13
, --, --, --,, --,,,Responsive search ad,545319877419,70,5,4840000,5.00,"[{""assetText"":""{KeyWord:Branded Food Containers}"",""assetId"":18034870033,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Quality Take Out Containers"",""assetId"":17083309675,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Biodegradable Food Containers"",""assetId"":17083309867,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Custom Food Containers"",""assetId"":17083309657,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Quote"",""assetId"":15323922330,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wide Range Of Sizes & Styles"",""assetId"":17083309753,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable & Leak Resistant"",""assetId"":17083309780,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Options For Cold & Hot Foods"",""assetId"":17083309744,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Eco-Friendly Food Containers"",""assetId"":18034870030,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Food Containers"",""assetId"":18034870039,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tight Closures"",""assetId"":18034870048,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Budget Friendly"",""assetId"":18034870036,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-End and Great Quality"",""assetId"":18034870042,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Innovative Options In Food Containers To Fit Any Restaurant Or Store's Needs."",""assetId"":17083309783,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We'll Work With You To Create the Right Wholesale Branded Restaurant & Take Out Packaging."",""assetId"":18034870045,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Free Quote For Our Biodegradable Food Containers Today!"",""assetId"":17083309957,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Our Take Out Food Containers Are Durable, Leak Resistant & Biodegradable."",""assetId"":17083309699,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",customizable,food containers, --, --,"[""https://copackinc.com/product/food-containers/""]", --, --, --, --, --, --,7.14%,2022-06-13
,Custom Shipping Boxes,Made From Durable Materials,CoPack Inc.,,Your Brand Will Stand Out Amongst A Sea Of Brown Boxes.,,,Expanded text ad,545483858636,15,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Custom Mailer Boxes Now!, --,"[""https://copackinc.com/product/shipping-boxes/""]",custom,shipping boxes, --, --, --, --,0.00%,2022-06-13
,#1 Customized Plastic Cups,Great For Restaurants,CoPack Inc.,,Innovative Options In Printed Cups To Fit Any Restaurant Or Store's Needs.,,,Expanded text ad,545399370607,39,0,0,0.00, --, --, --, --,Request A Free Quote For Our Customized Cups Today!, --,"[""https://copackinc.com/product/printed-cups/""]",customizable,take out cups, --, --, --, --,0.00%,2022-06-14
,Custom Shipping Boxes,Made From Durable Materials,CoPack Inc.,,Your Brand Will Stand Out Amongst A Sea Of Brown Boxes.,,,Expanded text ad,545483858636,24,5,6100000,5.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Custom Mailer Boxes Now!, --,"[""https://copackinc.com/product/shipping-boxes/""]",custom,shipping boxes, --, --, --, --,20.83%,2022-06-14
,100% Customizable Poly Bags,Weather & Water-Resistant,CoPack Inc.,,"Our Polythene Bags Are Strong, Flexible & Lightweight Which Makes It Perfect For Shipping.",,,Expanded text ad,545339561709,9,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Poly Bags Now!, --,"[""https://copackinc.com/product/poly-bags/""]",customizable,poly bags, --, --, --, --,0.00%,2022-06-15
,Quality Kraft Paper Mailers,Reduce Shipping Costs,CoPack Inc.,,Kraft Paper Mailers Are An Affordable Shipping Option & They Are More Eco-Friendly.,,,Expanded text ad,545476743332,1,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Kraft Paper Mailers Now!, --,"[""https://copackinc.com/product/kraft-paper-mailers/""]",kraft paper,mailers, --, --, --, --,0.00%,2022-06-17
